,Col,Row,ShortName,CountryCode,Continent,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
83,12,6,Hungary,HUN,Europe,Hungary,2.00566458380846,2.49166053969956,1.99648461349631,2.24808705539641,2.06622171389433,1.62594129856198,1.73032798565856,1.53633016812739,1.81159402157959,1.39573059065913,1.3900304597979,1.46491222043918,1.25637254445026,1.56477079105362,1.48777148645185,2.25880717605664,2.07149933788933
84,6,1,Iceland,ISL,Europe,Iceland,1.7829443543067,0.353473049447345,1.40189044927084,0.0,1.03055952511817,1.01702155068666,0.0,0.655307994757536,0.0,0.316369595616383,0.624360030968258,0.927592156280726,0.307195124198989,0.305783279158729,0.608904003239369,0.908421980178233,0.300447727203078
85,17,13,India,IND,Indian,India,4.87573766993708,4.61073458209736,4.46969004548027,4.00089222306261,4.12827662076844,3.94146175783859,3.88122760553552,3.84527603731774,3.84238557268593,3.77378960351468,3.7742265447119,3.81964591242577,3.75894890395628,3.58824934358474,3.66005795372058,3.39061648168244,3.22369940894267
86,19,18,Indonesia,IDN,South-east Asia,Indonesia,1.04188121883784,-0.9417023406703723,-0.8415234625029047,0.741344584335437,0.63457381094921,-0.6211713183849052,-0.6077688258206004,-0.5943663332562957,0.580963840691991,0.547755235953026,0.436245263734033,0.597051345329041,0.585013296516497,0.54992959373618,0.500526952580727,0.57754407983173,0.495067928676664
87,15,11,Iran,IRN,Middle East,Iran,-2.62015537739371,-2.62015537739371,-2.62015537739371,2.62015537739371,2.8944038174529,-2.916709970642224,-2.939016123831548,-2.961322277020872,-2.9836284302101963,3.00593458339952,-2.9120960265182703,-2.81825746963702,-2.72441891275577,2.63058035587452,2.46903843655181,-2.46903843655181,-2.46903843655181
88,15,12,Iraq,IRQ,Middle East,Iraq,-15.7876203690119,-15.7876203690119,-15.7876203690119,-15.7876203690119,-15.7876203690119,-15.7876203690119,-15.7876203690119,-15.7876203690119,15.7876203690119,8.54333410537778,8.74760639516017,8.3020632266098,8.22843853922364,9.85445713495604,-9.85445713495604,-9.85445713495604,-9.85445713495604
89,6,4,Ireland,IRL,Europe,Ireland,0.961344593709792,1.3301637917649,1.30775235596617,0.913682443986945,0.726612346742318,1.23428160182218,1.44073133381513,1.7735039868597,1.1136876894522,1.22590226406635,1.14546844039933,0.900789026845443,1.13293446914645,1.11064430825762,1.10960626688549,0.617007229835406,0.802079598210467
90,13,12,Israel,ISR,Middle East,Israel,2.4444019122207,3.63812559853692,3.6382373941886,3.07109877141875,2.67436430128677,2.51402020605879,2.6942163612654,1.80565777584853,1.91619196298368,1.76117018751647,1.95260975720442,1.99503909087522,1.74046204071772,-1.613179713203595,1.48589738568947,1.36399477862799,-1.36399477862799
91,9,8,Italy,ITA,Europe,Italy,1.33697024146852,1.23290695793737,1.11415286762101,1.2365204438534,1.22062332343796,1.03726532105921,1.05788995571402,1.06383855779504,1.03357201564273,0.989238211629676,0.885654962856317,0.923695876546306,0.887269348891953,0.841321981631695,0.797171561456691,0.788179498957149,0.6730631628183
92,2,13,Jamaica,JAM,Central America,Jamaica,33.3852240837318,42.547453110951,38.7690942426597,35.9445546948934,53.9069333991015,60.9908721366808,48.5458172887596,57.0714766199706,58.0261364915226,60.0196427921865,51.3628731972412,40.0425093824229,38.6836710557439,42.1136493458358,35.1142365693286,42.0622479485949,47.0110584314125
93,22,7,Japan,JPN,South-east Asia,Japan,0.531623214884911,0.545710013472617,0.517581278262664,0.544242996799023,0.545183838174087,0.50102945969848,0.481963380842776,0.446674354186507,0.508749448115755,0.393570155696431,0.36172168413291,0.343954420156308,0.334043509315033,0.288357555887591,0.308201580343787,0.283649243315243,0.283523310660032
94,14,12,Jordan,JOR,Middle East,Jordan,-1.17253585028362,-1.17253585028362,-1.17253585028362,-1.17253585028362,-1.17253585028362,1.17253585028362,1.68513802628546,1.80843768583917,1.84904917268917,1.49535647832407,1.61506128182959,1.86140014518921,2.01437009083308,1.71154235639446,1.99788723424978,1.73594014041681,1.54762769807009
95,16,7,Kazakhstan,KAZ,Central Asia,Kazakhstan,15.4409507162708,14.3617298198248,13.0216220492405,13.0708870773175,13.5903510717204,-13.015993296385851,-12.4416355210513,-11.86727774571675,11.2929199703822,10.9427963620979,8.45784517277176,8.52987076645094,7.48174816896624,6.50888168869681,5.169324246378,4.8057291051631,-4.8057291051631
96,14,19,Kenya,KEN,Africa,Kenya,-3.4203916181617,-3.4203916181617,-3.4203916181617,-3.4203916181617,3.4203916181617,3.00596799492947,2.98488207804966,2.89256585683697,3.10403363446429,4.74058784004972,4.65666970220569,5.34579661245215,5.44019103972497,5.46547449721483,5.00822935734966,4.78657719274509,4.87343584003748
97,22,16,Kiribati,KIR,Oceania,Kiribati,3.55424969788878,4.65885531924806,-5.009151775934107,-5.359448232620154,-5.709744689306201,-6.0600411459922485,-6.410337602678295,-6.760634059364342,7.11093051605039,0.994352080184552,3.89666056189845,10.5106252866534,7.50377533696641,-7.50377533696641,-7.50377533696641,-7.50377533696641,-7.50377533696641
98,21,6,North Korea,PRK,South-east Asia,North Korea,6.63203647752908,-6.314894518707032,-5.997752559884984,-5.680610601062936,-5.363468642240888,5.04632668341884,-4.995988406655006,-4.945650129891172,-4.895311853127338,-4.844973576363504,4.79463529959967,-4.714876514872528,-4.635117730145386,-4.555358945418244,-4.475600160691102,4.39584137596396,-4.39584137596396
99,21,7,Republic of Korea,KOR,South-east Asia,Republic of Korea,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,-0.858383610590235,0.858383610590235,0.822785859229868,0.681692579688567,0.73830676884409,0.721434238146272,0.701114184271391
100,15,13,Kuwait,KWT,Middle East,Kuwait,-1.84890641926086,1.84890641926086,1.07284475982971,1.33694893500492,1.94751757181698,1.80091301897591,1.8929371570103,2.35678534478971,1.43269716552177,1.73824265086971,2.00127881716417,1.84892062207718,1.79646573344689,-1.79646573344689,-1.79646573344689,-1.79646573344689,-1.79646573344689
101,17,9,Kyrgyzstan,KGZ,Central Asia,Kyrgyzstan,8.7385621366638,7.7781964659583,8.23533914268717,8.39938957785386,8.33675901347558,8.25553948669853,8.23136775293413,8.20853533523967,8.1523381247798,7.84529453651067,19.7700733097187,8.97105128917094,5.38066122427383,3.62433073038357,3.74054084757192,5.18293634143684,4.48538460106653
102,19,13,Laos,LAO,South-east Asia,Laos,10.7333453380216,-10.507912238075404,-10.282479138129208,-10.057046038183012,-9.831612938236816,9.60617983829062,-9.293623201334288,-8.981066564377956,-8.668509927421624,-8.355953290465292,8.04339665350896,-7.836713733956865,-7.630030814404768,-7.4233478948526725,-7.216664975300576,7.00998205574848,-7.00998205574848
103,12,3,Latvia,LVA,Europe,Latvia,9.98253894553351,9.28486604990849,9.17473671935424,8.76061194175494,7.94258520177896,5.59506887929438,5.75223247288025,4.27560747740069,4.55826078868962,5.03423982279476,3.30368200078533,3.29750207049677,3.38757649873643,2.45003880861473,3.1744063488127,3.36233472493844,-3.36233472493844
104,13,11,Lebanon,LBN,Middle East,Lebanon,-4.45142076945362,-4.45142076945362,-4.45142076945362,-4.45142076945362,-4.45142076945362,-4.45142076945362,-4.45142076945362,-4.45142076945362,4.45142076945362,3.46628239539716,3.75823612836198,3.66143256164283,3.94597352048367,4.47299919523921,4.28320631544494,3.94771988415237,3.99310182314494
105,12,25,Lesotho,LSO,Africa,Lesotho,-45.1498698220792,-45.1498698220792,-45.1498698220792,-45.1498698220792,-45.1498698220792,-45.1498698220792,-45.1498698220792,45.1498698220792,37.6013160460616,35.8061003095767,37.440867687208,34.4933498565522,30.6709130649477,31.0764201286413,-36.16226594470575,41.2481117607702,-41.2481117607702
106,7,18,Liberia,LBR,Africa,Liberia,-2.84662498448589,-2.84662498448589,-2.84662498448589,-2.84662498448589,-2.84662498448589,-2.84662498448589,-2.84662498448589,2.84662498448589,4.83211406628405,3.80424858481953,3.26737375336394,3.95561164935001,3.2284578756795,-3.2284578756795,-3.2284578756795,-3.2284578756795,-3.2284578756795
107,11,13,Libya,LBY,Africa,Libya,3.69798495120479,-3.690567508634964,-3.683150066065138,-3.675732623495312,-3.668315180925486,3.66089773835566,-3.550787468246716,-3.440677198137772,-3.330566928028828,-3.220456657919884,3.11034638781094,-2.989052486722198,-2.867758585633456,-2.746464684544714,-2.625170783455972,2.50387688236723,-2.50387688236723
108,9,6,Liechtenstein,LIE,Europe,Liechtenstein,0.0,0.0,0.0,0.0,2.89050757312984,0.0,0.0,0.0,2.81365183872148,0.0,2.77754631558481,0.0,0.0,0.0,2.69345759151022,0.0,0.0
109,12,4,Lithuania,LTU,Europe,Lithuania,10.5658890267531,10.1623178375739,8.50568719856338,10.0751182069101,10.1445734813159,11.123563654892,8.71757508541256,8.49669533764548,9.27012682964462,7.95260750852381,7.01068537292525,6.85091404505564,6.65076190733316,6.60587041684377,5.36827370497993,5.86645092679693,5.2468664376198
110,9,5,Luxembourg,LUX,Europe,Luxembourg,0.917214511250782,2.04453450492733,1.35218580835921,0.670657825906171,0.442655134024908,0.873663840364143,1.50358497617892,1.47454720868213,1.64912750847755,1.00749779861731,1.96893415687286,0.76931805724111,0.0,0.183580218130015,0.719015811157687,-0.719015811157687,-0.719015811157687
111,20,10,Macao,MAC,South-east Asia,Macao,2.33656324258901,1.82614630627669,0.4455374964357,1.73857484673376,0.848440883820869,0.828914184586755,2.02708181302197,1.19089442125508,0.7776835916539,1.14217618829155,0.372460980056577,0.728015302881667,0.711071923147347,0.17365904824422,0.0,0.166405410172696,0.163630342039777
112,12,9,Macedonia,MKD,Europe,Macedonia,2.30978775016353,2.69232764942174,2.92836058660919,3.40893706420392,2.3820554416112,2.13564034263437,2.22960577177077,2.03344730321314,1.69296567923234,1.69156243822776,2.07655334641401,1.44760886380558,1.39823995340486,1.05986349921642,1.58845147641751,-1.58845147641751,-1.58845147641751
113,14,24,Madagascar,MDG,Africa,Madagascar,11.3693949000831,-11.10414196919064,-10.838889038298179,-10.57363610740572,-10.30838317651326,10.0431302456208,-9.869952901173914,-9.696775556727028,-9.523598212280142,-9.350420867833256,9.17724352338637,-8.879147744150318,-8.581051964914266,-8.282956185678215,-7.984860406442162,7.68676462720611,-7.68676462720611
114,13,22,Malawi,MWI,Africa,Malawi,6.15321217013948,7.69502857548862,4.71960745518183,2.43177118783998,3.24233802391567,1.53377632372374,6.11351539645291,4.98520009690073,5.46553998063517,2.17471053583372,3.42847460242057,2.1948322514666,1.73320937883702,-1.73320937883702,-1.73320937883702,-1.73320937883702,-1.73320937883702
115,19,16,Malaysia,MYS,South-east Asia,Malaysia,2.37647423349864,2.18153520750978,2.33482545898639,2.28849607855058,1.97425060803542,2.35391382796935,2.24911934355091,2.44874857492786,2.20205260072924,2.03221234061487,1.92086812994844,1.85087351451686,2.06373187995416,2.11063326942412,-2.11063326942412,-2.11063326942412,-2.11063326942412
116,17,15,Maldives,MDV,Indian,Maldives,-2.43879495657203,2.43879495657203,2.71793599940205,1.3235873187099,-1.2158582814566223,-1.1081292442033446,-1.0004002069500668,0.892671169696789,1.44904855471897,1.69251990826542,1.64604086022095,0.799720630926263,2.58931183859266,0.754912593703526,-0.754912593703526,-0.754912593703526,-0.754912593703526
117,9,14,Mali,MLI,Africa,Mali,12.8839235068643,-12.84405346963516,-12.80418343240602,-12.76431339517688,-12.72444335794774,12.6845733207186,-12.58364369833086,-12.48271407594312,-12.381784453555381,-12.280854831167641,12.1799252087799,-11.92457536241798,-11.669225516056061,-11.41387566969414,-11.15852582333222,10.9031759769703,-10.9031759769703
118,9,9,Malta,MLT,Europe,Malta,1.0083999717648,1.50317545815535,1.49512961527823,0.0,1.72836518874982,0.983315592681182,0.0,0.974839395209639,1.45585837409737,0.966078566339408,0.961284275792459,0.717073765378245,2.85178557424267,1.65388450215714,1.40987381629344,0.935418693407169,-0.935418693407169
119,7,12,Mauritania,MRT,Africa,Mauritania,13.701140606542,-13.4382801760651,-13.175419745588199,-12.9125593151113,-12.6496988846344,12.3868384541575,-12.0832293556852,-11.7796202572129,-11.4760111587406,-11.1724020602683,10.868792961796,-10.683371521758907,-10.497950081721816,-10.312528641684723,-10.127107201647632,9.94168576161054,-9.94168576161054
120,15,25,Mauritius,MUS,Africa,Mauritius,2.19382438435803,-2.5378237431244766,-2.8818231018909235,3.22582246065737,2.87905422246205,3.02781580732617,4.0713363265798,3.64694050057095,3.8731760770052,3.05460344816499,2.64432611752828,2.71777577230794,2.31376025135415,2.7882003361773,1.51127210136022,1.66738655419483,1.82194496268657
121,1,10,Mexico,MEX,Central America,Mexico,10.5554802560169,9.9789391505733,9.66694573807667,9.54842554489993,8.71905151449102,9.14611987134624,9.49384525057675,7.92854945386002,12.3225207510115,17.1446785075391,21.9546816400261,22.8507818585667,21.4908249935175,18.8214123479123,16.1083096659518,16.4920513864742,19.2639600963009
122,22,14,Micronesia,FSM,Oceania,Micronesia,3.96233683911684,-4.08586322774381,-4.20938961637078,-4.33291600499775,-4.45644239362472,4.57996878225169,-4.562150952685232,-4.544333123118774,-4.5265152935523165,-4.508697463985858,4.4908796344194,-4.5276327931693725,-4.564385951919344,-4.601139110669316,-4.637892269419288,4.67464542816926,-4.67464542816926
123,14,6,Moldova,MDA,Europe,Moldova,10.3068513901991,9.81960360816676,9.6010741710514,7.64686169440073,6.6485260313796,7.11932249063725,6.32128027639919,5.25595660953498,5.74008133403382,6.0058007246023,6.53693823034065,7.45579010773617,5.62142110016366,4.15033138799852,3.19415106712902,-3.19415106712902,-3.19415106712902
124,8,7,Monaco,MCO,Europe,Monaco,-3.0902348578492,3.0902348578492,-3.060736908494693,-3.0312389591401865,3.00174100978568,2.95919273222265,2.90630086026505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
125,19,6,Mongolia,MNG,South-east Asia,Mongolia,-13.8906550314544,-13.8906550314544,-13.8906550314544,13.8906550314544,13.3369005203394,15.7533547125092,13.1352003039861,11.3054516971682,8.06656898000899,8.20750675807606,8.81057268722467,9.63239032473467,7.07121602884772,7.14508033335808,7.28480082738921,6.18097422231419,5.65592151830071
126,11,9,Montenegro,MNE,Europe,Montenegro,-4.40182463782765,-4.40182463782765,4.40182463782765,3.25681447719171,2.27588617317868,3.5691804512742,4.04640743762058,1.93709603476442,3.86345892257789,3.37158747182316,2.40274874456378,3.35749665049739,2.71398147468175,1.59465726031504,3.18636744552108,2.70623931433447,4.45561743559485
127,8,12,Morocco,MAR,Africa,Morocco,1.59794126931512,1.86074678245012,1.56544537530841,1.70888981571031,1.55735962598186,1.53664337456059,1.61325089297324,1.65567786542196,1.34823544938254,1.35042635492074,1.39156131914953,1.3421052847815,1.14898429338471,1.26830134449699,1.03444009487477,1.23838753093742,-1.23838753093742
128,13,23,Mozambique,MOZ,Africa,Mozambique,-5.91755511583937,5.91755511583937,5.43374390493289,5.29503112048032,5.56302077935952,5.20478113393493,4.14898032311275,3.82632590643024,4.35510368692136,3.49854529806352,3.61250720179114,3.4043058253527,-3.4043058253527,-3.4043058253527,-3.4043058253527,-3.4043058253527,-3.4043058253527
129,18,14,Myanmar,MMR,South-east Asia,Myanmar,2.25835679876687,1.96448511166918,1.72676326075695,1.60420304557528,1.54554338819763,1.39431425871551,1.59069823545503,1.52323742414979,1.59863371991032,1.76503578564875,1.59702061747636,2.08691739967085,2.81643102723202,2.40630400335125,2.3688384729874,2.19831935813502,2.2653098527122
130,11,24,Namibia,NAM,Africa,Namibia,20.0078241122713,18.2561403726528,17.6337450761844,-17.57645582082565,17.5191665654669,-17.340905990505725,-17.16264541554455,-16.984384840583374,16.8061242656222,18.1559540298731,14.4489386472296,13.9012944903483,17.1383088022884,-17.1383088022884,-17.1383088022884,-17.1383088022884,-17.1383088022884
131,17,12,Nepal,NPL,Indian,Nepal,2.67470780712669,3.50967563354301,3.49258347050611,3.03399237766528,3.6982235369881,3.42429864377103,2.35152454733345,3.20810569674505,3.36910692869304,3.01408659171613,3.00853302116627,2.48470870376626,2.32188694906044,2.16542178735915,1.9701135191414,-2.0669463529413052,2.16377918674121
132,9,4,Netherlands,NLD,Europe,Netherlands,1.13021395954889,1.26107230851273,1.21040163298698,1.24684038609832,1.17270133040817,1.06310454142375,0.77857829413739,0.866296206906913,0.905319621885414,0.926208488568482,0.863158403293621,0.854394353301744,0.863655843272076,0.742293552871699,0.728269331287706,0.613985926379899,0.553362904105035
133,21,21,New Caledonia,NCL,Oceania,New Caledonia,-3.38359379956436,-3.38359379956436,-3.38359379956436,-3.38359379956436,-3.38359379956436,-3.38359379956436,3.38359379956436,4.99731394375523,4.51215410236847,3.23345984244967,-3.23345984244967,-3.23345984244967,-3.23345984244967,-3.23345984244967,-3.23345984244967,-3.23345984244967,-3.23345984244967
134,21,25,New Zealand,NZL,Oceania,New Zealand,1.34749970134742,1.30503772710535,1.51392584690273,1.09396432532609,1.102822785201,1.47508496852145,1.17059177236433,1.13390710607772,1.19205530201656,1.54967685768092,0.983967733180903,0.882679452693474,0.917689312030706,1.01825622735625,0.98539426719513,-0.98539426719513,-0.98539426719513
135,2,17,Nicaragua,NIC,Central America,Nicaragua,9.469252382631,10.527863549478,10.7120745189138,12.1162881264765,12.1664055409502,13.5518785989625,13.2471935490204,12.9298495899934,13.1557638869276,14.1531551388747,13.6813854555196,12.7070053823982,11.4512103572029,9.99033426750247,8.72963521598032,8.61553739825568,7.36712463727482
136,10,14,Niger,NER,Africa,Niger,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,-4.86972004559605,4.86972004559605,4.44403488138769,-4.44403488138769,-4.44403488138769,-4.44403488138769,-4.44403488138769
137,11,18,Nigeria,NGA,Africa,Nigeria,12.7539390354432,-12.567270855362219,-12.380602675281239,-12.19393449520026,-12.00726631511928,11.8205981350383,-11.6000207991395,-11.3794434632407,-11.1588661273419,-10.9382887914431,10.7177114555443,-10.543839136096603,-10.369966816648905,-10.196094497201205,-10.022222177753507,9.84834985830581,-9.84834985830581
138,10,1,Norway,NOR,Europe,Norway,1.06681673222033,0.818014898925416,1.01187434544378,1.11594785766457,0.782912670006224,0.712379251716834,0.706173885689707,0.635640624046539,0.712577773148351,0.600764835784039,0.593547362418792,2.24351427309632,0.538706350569742,0.906028853867591,0.56416819916149,0.461553018210574,0.514305228495527
139,16,16,Oman,OMN,Middle East,Oman,-1.19951077096413,-1.19951077096413,1.19951077096413,1.46734835478806,1.7179663695812,2.11048676983629,4.6844917384536,1.38953462607623,1.70350712247201,1.28341118204945,1.5781894221854,1.05026831266364,1.12565677743514,2.61351196463083,0.656412327928451,-0.656412327928451,-0.656412327928451
140,16,12,Pakistan,PAK,Indian,Pakistan,6.42924400760493,6.77464876292181,6.54388447069919,6.32754556545384,6.37616452547183,6.35567615125826,6.39617073072934,6.58379853915764,7.36901784655862,7.47742077531713,7.73334071606467,7.95709072802873,7.78251964137704,7.66980406614082,7.15508909457548,5.0089630922058,4.40839526553216
141,21,14,Palau,PLW,Oceania,Palau,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008,-3.11242942480008
142,2,19,Panama,PAN,Central America,Panama,9.86685683190737,9.90392544998129,11.9392937717213,10.5011445312719,9.4202825411885,10.9294047527898,6.51551266913431,8.07804257736463,14.020546784261,15.7010212648262,12.6261863811758,14.8066957550363,16.8833943202883,17.2725430133215,14.5492325023707,11.2615761822954,9.6695905855676
143,20,18,Papua New Guinea,PNG,South-east Asia,Papua New Guinea,8.34496543748616,-8.5254267789585,-8.705888120430844,-8.886349461903185,-9.066810803375526,-9.24727214484787,9.42773348632021,7.84559625173622,-7.84559625173622,-7.84559625173622,-7.84559625173622,-7.84559625173622,-7.84559625173622,-7.84559625173622,-7.84559625173622,-7.84559625173622,-7.84559625173622
144,4,23,Paraguay,PRY,South America,Paraguay,18.7640258736116,24.3035210142226,24.9064600858547,22.9138990183579,21.1966183591819,15.3049938452184,12.6130499850751,13.1240216695532,13.7751593031853,13.3978759552514,11.9326034960113,10.4388727733384,10.1736591893146,9.34154481930916,8.82094758342663,9.29340172995845,-9.29340172995845
145,2,22,Peru,PER,South America,Peru,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,-5.43346975027444,5.43346975027444,6.52542265540536,6.58581006248962,6.70253534699536,7.16137158081557,7.66596452728077
146,20,12,Philippines,PHL,South-east Asia,Philippines,7.35335892524486,7.34573132611099,8.05511255646139,7.75123273625477,7.49186691359753,7.45761449040691,7.06074595482747,6.67685852574471,6.41309141595152,9.85460136418782,9.49250023131101,9.10389120503655,8.75843306305591,9.2941755525064,9.74603477690097,9.4802842874075,11.0198282378041
147,11,4,Poland,POL,Europe,Poland,2.2178703541939,2.01432846870412,1.8604906415242,1.7222170104779,1.6486063962907,1.4467190575337,1.27800406853899,1.36969915014733,1.20023934859984,1.28637096485911,1.13768605407213,1.17168294405668,0.983887113020496,0.772655290727085,0.73642586933507,0.750028237125791,0.670146170293168
148,6,8,Portugal,PRT,Europe,Portugal,1.12021911485887,1.00968217897492,1.13944640905858,1.42079140369709,1.3677463377642,1.27771663141273,1.46227091049761,1.7403378324986,1.16408981929289,1.21944172832039,1.16406555904577,1.07290785321491,1.15292065515,1.36782350973254,0.878603036452094,0.959833557182516,0.635932841791934
149,5,12,Puerto Rico,PRI,Central America,Puerto Rico,18.3040350257587,19.6583758497247,20.5741369663237,20.7801507577494,21.1049849868617,20.4759176915912,19.9195070827429,19.4913140830351,21.8160131142345,24.1792798331657,27.3630348269281,31.4001894801812,27.1529239696493,24.4529068731916,19.0180440485069,16.8493693599526,18.5058713760721
150,15,15,Qatar,QAT,Middle East,Qatar,0.168842768548644,0.810522527663134,-0.7599774860193383,-0.7094324443755426,0.658887402731747,0.693751495901663,0.494862339194483,0.756535839204192,0.863718220567722,0.502897949433611,0.224760012496657,0.204912364104682,0.331821491414356,0.399915928784749,0.379040093597634,-0.379040093597634,-0.379040093597634
151,13,6,Romania,ROM,Europe,Romania,2.62561749462042,2.71559467770736,2.57610774005526,2.53579112702293,2.38986652132326,2.11375866512734,2.06176618422907,1.97755183931098,2.2573272361804,1.92550619108442,1.97648308025299,1.65081823668269,1.87395380208123,1.67429058538929,1.49203394066792,1.46403153735235,1.24880125191567
152,16,4,Russian Federation,RUS,Central Asia,Russian Federation,28.0676082218734,29.4352707416714,30.4776582965232,28.8854916490297,27.2526690291154,24.8130137558833,20.1251812227426,17.7275409199385,16.5903489415566,14.9350667729427,-13.94560789121565,-12.956149009488598,-11.966690127761549,10.9772312460345,11.310409114192,11.4804567029785,10.8161823951361
153,13,20,Rwanda,RWA,Africa,Rwanda,-3.46491313821202,-3.46491313821202,-3.46491313821202,-3.46491313821202,-3.46491313821202,-3.46491313821202,3.46491313821202,2.83675871948711,1.48328691022993,-2.161593133269465,2.839899356309,-2.60635939195818,2.37281942760736,3.24442025237613,3.77246833219968,2.51944335263789,-2.51944335263789
154,22,20,Samoa,WSM,Oceania,Samoa,-8.65679071126357,-8.65679071126357,-8.65679071126357,-8.65679071126357,-8.65679071126357,-8.65679071126357,-8.65679071126357,-8.65679071126357,-8.65679071126357,8.65679071126357,8.59268011063076,-6.77690772331148,-4.9611353359922,3.14536294867292,-3.14536294867292,-3.14536294867292,-3.14536294867292
155,9,7,San Marino,SMR,Europe,San Marino,0.0,0.0,3.55606130649692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
156,10,20,Sao Tome and Principe,STP,Africa,Sao Tome and Principe,-2.5105442860012,-2.5105442860012,-2.5105442860012,-2.5105442860012,-2.5105442860012,-2.5105442860012,2.5105442860012,2.45246810258674,8.38760312258482,2.92717767383045,3.43296562457088,3.35570469798658,-3.35570469798658,-3.35570469798658,-3.35570469798658,-3.35570469798658,-3.35570469798658
157,14,14,Saudi Arabia,SAU,Middle East,Saudi Arabia,0.833160280003498,1.07493609528384,1.30099512889164,1.10833166159974,1.29580018675021,1.24238391470068,1.03750051722452,1.04939818202259,-1.1051858289361336,-1.1609734758496775,-1.2167611227632213,-1.272548769676765,-1.3283364165903087,-1.3841240635038525,-1.4399117104173964,1.49569935733094,-1.49569935733094
158,7,13,Senegal,SEN,Africa,Senegal,9.95321792264954,-9.82376921553165,-9.69432050841376,-9.564871801295869,-9.43542309417798,9.30597438706009,-9.14671942666255,-8.98746446626501,-8.82820950586747,-8.66895454546993,8.50969958507239,-8.282876710770221,-8.056053836468054,-7.8292309621658855,-7.602408087863718,7.37558521356155,-7.37558521356155
159,12,7,Serbia,SRB,Europe,Serbia,2.40313292645201,2.58142154103855,2.13841877831066,1.89188948054627,1.77137528821302,1.59522759991171,1.70058961404138,1.87187733095251,1.53853728183541,1.69888742730637,1.43969090500742,1.50104305814285,1.23925642827988,1.59188988157797,1.35063466322825,1.17497130358547,1.3942721396133
160,15,23,Seychelles,SYC,Africa,Seychelles,-11.4306616066938,-11.4306616066938,-11.4306616066938,-11.4306616066938,11.4306616066938,-10.734347299181099,10.0380329916684,8.86122218406974,6.61623624374214,15.3788694333985,9.84628849625294,17.422741032733,4.33439887305629,19.403869994071,17.1574409676797,7.46730387659747,12.7368794220853
161,7,17,Sierra Leone,SLE,Africa,Sierra Leone,-2.05893896624719,-2.05893896624719,-2.05893896624719,-2.05893896624719,2.05893896624719,1.74961769086164,1.72688183956344,2.22760949074686,2.98441034863752,2.50385879504173,2.523719870191,2.82832291643349,1.67008985822415,-1.6845303197759334,-1.6989707813277166,1.7134112428795,-1.7134112428795
162,19,17,Singapore,SGP,South-east Asia,Singapore,0.945334137293176,0.74649539076421,0.532531888977752,0.56479957263499,0.480544800505259,0.467597497418194,0.368611555191666,0.380346402599203,0.556573764885514,0.402777716242293,0.374439424766448,0.30911799555527,0.2086907161848,0.317114659520519,0.256958906030495,0.252923890504189,0.320557936074194
163,12,5,Slovakia,SVK,Europe,Slovakia,2.38923798310531,2.18518275720434,2.24067683995679,2.53709059783855,2.00021520834001,1.72255301619959,1.51892891060751,1.51898940523414,1.5929300577752,1.44425214494589,1.51731197451508,1.62666337883493,1.16299032502811,1.30872439923099,1.27005373431691,0.808924942428444,1.04745985472283
164,10,7,Slovenia,SVN,Europe,Slovenia,1.8104107671163,1.40820348942766,1.81062474600958,1.05582551729166,1.35580964432594,1.0018629641819,0.598864851673653,1.19193122159541,0.493939851956348,0.638687565833949,0.733436079578792,0.779181820129773,0.679483010498013,0.580799073044679,0.820920928413281,0.963953907579955,0.481639841093531
165,21,17,Solomon Islands,SLB,Oceania,Solomon Islands,-4.36372522495004,-4.36372522495004,-4.36372522495004,-4.36372522495004,4.36372522495004,5.53326877853092,4.77751328356411,5.27447559540715,3.76627675790968,-3.76627675790968,-3.76627675790968,-3.76627675790968,-3.76627675790968,-3.76627675790968,-3.76627675790968,-3.76627675790968,-3.76627675790968
166,15,18,Somalia,SOM,Africa,Somalia,5.43282495582579,-5.339139713166024,-5.2454544705062585,-5.151769227846492,-5.058083985186726,4.96439874252696,-5.027560381071322,-5.090722019615684,-5.153883658160046,-5.217045296704407,5.28020693524877,-5.08585693720756,-4.89150693916635,-4.69715694112514,-4.50280694308393,4.30845694504272,-4.30845694504272
